lon,lat,year,pdsi
-91.75,37.75,1631,-1.656
-91.75,37.75,1632,-1.067
-91.75,37.75,1633,1.935
-91.75,37.75,1634,0.156
-91.75,37.75,1635,-0.395
-91.75,37.75,1636,2.966
-91.75,37.75,1637,2.473
-91.75,37.75,1638,-0.18
-91.75,37.75,1639,0.497
-91.75,37.75,1640,-1.493
-91.75,37.75,1641,-0.357
-91.75,37.75,1642,-0.616
-91.75,37.75,1643,-2.816
-91.75,37.75,1644,-3.126
-91.75,37.75,1645,-3.051
-91.75,37.75,1646,-2.677
-91.75,37.75,1647,1.789
-91.75,37.75,1648,-0.398
-91.75,37.75,1649,2.082
-91.75,37.75,1650,-2.062
-91.75,37.75,1651,-0.286
-91.75,37.75,1652,-1.791
-91.75,37.75,1653,1.352
-91.75,37.75,1654,-2.273
-91.75,37.75,1655,-1.875
-91.75,37.75,1656,-0.866
-91.75,37.75,1657,0.932
-91.75,37.75,1658,-0.213
-91.75,37.75,1659,-0.567
-91.75,37.75,1660,0.582
-91.75,37.75,1661,1.88
-91.75,37.75,1662,1.553
-91.75,37.75,1663,0.259
-91.75,37.75,1664,-0.766
-91.75,37.75,1665,-0.113
-91.75,37.75,1666,-1.275
-91.75,37.75,1667,-0.233
-91.75,37.75,1668,-0.389
-91.75,37.75,1669,-0.163
-91.75,37.75,1670,-2.392
-91.75,37.75,1671,-1.372
-91.75,37.75,1672,-0.073
-91.75,37.75,1673,0.647
-91.75,37.75,1674,1.324
-91.75,37.75,1675,-0.245
-91.75,37.75,1676,-1.214
-91.75,37.75,1677,-0.236
-91.75,37.75,1678,0.825
-91.75,37.75,1679,-1.18
-91.75,37.75,1680,1.778
-91.75,37.75,1681,-2.026
-91.75,37.75,1682,-0.714
-91.75,37.75,1683,0.493
-91.75,37.75,1684,-0.174
-91.75,37.75,1685,-1.389
-91.75,37.75,1686,-0.453
-91.75,37.75,1687,-1.924
-91.75,37.75,1688,-0.51
-91.75,37.75,1689,-2.054
-91.75,37.75,1690,2.736
-91.75,37.75,1691,0.984
-91.75,37.75,1692,-0.122
-91.75,37.75,1693,-2.717
-91.75,37.75,1694,3.345
-91.75,37.75,1695,2.18
-91.75,37.75,1696,-1.422
-91.75,37.75,1697,-2.729
-91.75,37.75,1698,-2.263
-91.75,37.75,1699,-0.738
-91.75,37.75,1700,-0.789
-91.75,37.75,1701,1.411
-91.75,37.75,1702,0.878
-91.75,37.75,1703,-1.906
-91.75,37.75,1704,-1.176
-91.75,37.75,1705,-2.154
-91.75,37.75,1706,1.151
-91.75,37.75,1707,3.114
-91.75,37.75,1708,-3.298
-91.75,37.75,1709,-1.504
-91.75,37.75,1710,-0.869
-91.75,37.75,1711,0.877
-91.75,37.75,1712,-1.297
-91.75,37.75,1713,0.285
-91.75,37.75,1714,1.732
-91.75,37.75,1715,0.176
-91.75,37.75,1716,1.843
-91.75,37.75,1717,1.836
-91.75,37.75,1718,-0.958
-91.75,37.75,1719,0.696
-91.75,37.75,1720,-1.445
-91.75,37.75,1721,-2.488
-91.75,37.75,1722,-0.277
-91.75,37.75,1723,-1.321
-91.75,37.75,1724,-0.662
-91.75,37.75,1725,-0.423
-91.75,37.75,1726,-0.215
-91.75,37.75,1727,-0.295
-91.75,37.75,1728,-2.931
-91.75,37.75,1729,2.519
-91.75,37.75,1730,-0.324
-91.75,37.75,1731,-1.55
-91.75,37.75,1732,1.054
-91.75,37.75,1733,1.484
-91.75,37.75,1734,-1.454
-91.75,37.75,1735,-0.873
-91.75,37.75,1736,-5.615
-91.75,37.75,1737,-3.317
-91.75,37.75,1738,0.13
-91.75,37.75,1739,1.611
-91.75,37.75,1740,2.326
-91.75,37.75,1741,-0.177
-91.75,37.75,1742,-0.468
-91.75,37.75,1743,-0.117
-91.75,37.75,1744,1.748
-91.75,37.75,1745,2.437
-91.75,37.75,1746,-1.117
-91.75,37.75,1747,2.327
-91.75,37.75,1748,-1.923
-91.75,37.75,1749,-1.951
-91.75,37.75,1750,1.306
-91.75,37.75,1751,0
-91.75,37.75,1752,-1.739
-91.75,37.75,1753,-1.75
-91.75,37.75,1754,-1.356
-91.75,37.75,1755,-2.248
-91.75,37.75,1756,-0.482
-91.75,37.75,1757,-0.406
-91.75,37.75,1758,-0.496
-91.75,37.75,1759,3.216
-91.75,37.75,1760,-0.928
-91.75,37.75,1761,0.777
-91.75,37.75,1762,-2.178
-91.75,37.75,1763,-0.995
-91.75,37.75,1764,2.476
-91.75,37.75,1765,0.725
-91.75,37.75,1766,-0.55
-91.75,37.75,1767,-3.771
-91.75,37.75,1768,0.906
-91.75,37.75,1769,2.086
-91.75,37.75,1770,-0.038
-91.75,37.75,1771,0.047
-91.75,37.75,1772,-3.589
-91.75,37.75,1773,-2.318
-91.75,37.75,1774,-1.924
-91.75,37.75,1775,0.47
-91.75,37.75,1776,1.919
-91.75,37.75,1777,0.87
-91.75,37.75,1778,-0.485
-91.75,37.75,1779,0.872
-91.75,37.75,1780,-0.74
-91.75,37.75,1781,3.161
-91.75,37.75,1782,1.692
-91.75,37.75,1783,1.966
-91.75,37.75,1784,-1.461
-91.75,37.75,1785,-1.851
-91.75,37.75,1786,-0.591
-91.75,37.75,1787,0.916
-91.75,37.75,1788,1.505
-91.75,37.75,1789,-1.946
-91.75,37.75,1790,-1.705
-91.75,37.75,1791,0.385
-91.75,37.75,1792,-1.267
-91.75,37.75,1793,-0.108
-91.75,37.75,1794,-1.057
-91.75,37.75,1795,1.454
-91.75,37.75,1796,2.852
-91.75,37.75,1797,3.629
-91.75,37.75,1798,0.59
-91.75,37.75,1799,-2.742
-91.75,37.75,1800,-3.241
-91.75,37.75,1801,-3.949
-91.75,37.75,1802,0.457
-91.75,37.75,1803,-1.756
-91.75,37.75,1804,-0.366
-91.75,37.75,1805,0.658
-91.75,37.75,1806,-0.783
-91.75,37.75,1807,0.812
-91.75,37.75,1808,-0.101
-91.75,37.75,1809,-1.253
-91.75,37.75,1810,0.128
-91.75,37.75,1811,3.672
-91.75,37.75,1812,-1.094
-91.75,37.75,1813,-0.621
-91.75,37.75,1814,0.179
-91.75,37.75,1815,-0.625
-91.75,37.75,1816,-4.076
-91.75,37.75,1817,-1.695
-91.75,37.75,1818,-1.351
-91.75,37.75,1819,1.204
-91.75,37.75,1820,-1.561
-91.75,37.75,1821,-0.645
-91.75,37.75,1822,0.312
-91.75,37.75,1823,0.227
-91.75,37.75,1824,0.659
-91.75,37.75,1825,-0.742
-91.75,37.75,1826,-0.169
-91.75,37.75,1827,1.94
-91.75,37.75,1828,1.481
-91.75,37.75,1829,-2.521
-91.75,37.75,1830,1.696
-91.75,37.75,1831,0.262
-91.75,37.75,1832,-1.116
-91.75,37.75,1833,-0.875
-91.75,37.75,1834,-4.518
-91.75,37.75,1835,-2.078
-91.75,37.75,1836,0.461
-91.75,37.75,1837,1.225
-91.75,37.75,1838,-2.346
-91.75,37.75,1839,-1.903
-91.75,37.75,1840,1.019
-91.75,37.75,1841,-2.758
-91.75,37.75,1842,0.221
-91.75,37.75,1843,1.023
-91.75,37.75,1844,3.555
-91.75,37.75,1845,1.03
-91.75,37.75,1846,0.153
-91.75,37.75,1847,-0.663
-91.75,37.75,1848,-0.066
-91.75,37.75,1849,2.97
-91.75,37.75,1850,-0.192
-91.75,37.75,1851,-1.342
-91.75,37.75,1852,0.299
-91.75,37.75,1853,-1.574
-91.75,37.75,1854,1.443
-91.75,37.75,1855,-2.107
-91.75,37.75,1856,-2.644
-91.75,37.75,1857,-2.981
-91.75,37.75,1858,0.113
-91.75,37.75,1859,-0.824
-91.75,37.75,1860,-2.038
-91.75,37.75,1861,-0.077
-91.75,37.75,1862,0.506
-91.75,37.75,1863,0.546
-91.75,37.75,1864,-1.538
-91.75,37.75,1865,0.012
-91.75,37.75,1866,1.898
-91.75,37.75,1867,-0.05
-91.75,37.75,1868,-3.151
-91.75,37.75,1869,0.918
-91.75,37.75,1870,-1.986
-91.75,37.75,1871,-2.44
-91.75,37.75,1872,-1.679
-91.75,37.75,1873,-1.141
-91.75,37.75,1874,-4.236
-91.75,37.75,1875,-0.505
-91.75,37.75,1876,3.341
-91.75,37.75,1877,0.39
-91.75,37.75,1878,1.225
-91.75,37.75,1879,-2.593
-91.75,37.75,1880,0.447
-91.75,37.75,1881,-1.565
-91.75,37.75,1882,3.514
-91.75,37.75,1883,4.191
-91.75,37.75,1884,1.217
-91.75,37.75,1885,-0.484
-91.75,37.75,1886,-0.919
-91.75,37.75,1887,-1.991
-91.75,37.75,1888,-0.917
-91.75,37.75,1889,2.097
-91.75,37.75,1890,0.014
-91.75,37.75,1891,0.509
-91.75,37.75,1892,3.867
-91.75,37.75,1893,1.848
-91.75,37.75,1894,-1.506
-91.75,37.75,1895,-2.586
-91.75,37.75,1896,-0.764
-91.75,37.75,1897,1.256
-91.75,37.75,1898,1.171
-91.75,37.75,1899,-0.378
-91.75,37.75,1900,-1.443
-91.75,37.75,1901,-3.788
-91.75,37.75,1902,-2.207
-91.75,37.75,1903,2.147
-91.75,37.75,1904,3.54
-91.75,37.75,1905,0.396
-91.75,37.75,1906,0.152
-91.75,37.75,1907,1.977
-91.75,37.75,1908,2.131
-91.75,37.75,1909,2.807
-91.75,37.75,1910,1.661
-91.75,37.75,1911,-3.815
-91.75,37.75,1912,2.763
-91.75,37.75,1913,-2.566
-91.75,37.75,1914,-3.761
-91.75,37.75,1915,3.046
-91.75,37.75,1916,2.114
-91.75,37.75,1917,0.172
-91.75,37.75,1918,-2.309
-91.75,37.75,1919,0.251
-91.75,37.75,1920,0.238
-91.75,37.75,1921,-0.692
-91.75,37.75,1922,-0.002
-91.75,37.75,1923,1.845
-91.75,37.75,1924,3.116
-91.75,37.75,1925,-2.395
-91.75,37.75,1926,-2.188
-91.75,37.75,1927,2.044
-91.75,37.75,1928,3.589
-91.75,37.75,1929,1.831
-91.75,37.75,1930,-2.442
-91.75,37.75,1931,-2.974
-91.75,37.75,1932,-1.161
-91.75,37.75,1933,-0.777
-91.75,37.75,1934,-3.345
-91.75,37.75,1935,3.522
-91.75,37.75,1936,-3.753
-91.75,37.75,1937,-0.269
-91.75,37.75,1938,1.947
-91.75,37.75,1939,0.295
-91.75,37.75,1940,-1.322
-91.75,37.75,1941,-2.427
-91.75,37.75,1942,0.627
-91.75,37.75,1943,-0.141
-91.75,37.75,1944,-1.901
-91.75,37.75,1945,3.29
-91.75,37.75,1946,0.545
-91.75,37.75,1947,0.332
-91.75,37.75,1948,0.815
-91.75,37.75,1949,1.746
-91.75,37.75,1950,2.395
-91.75,37.75,1951,4.051
-91.75,37.75,1952,-1.829
-91.75,37.75,1953,-2.671
-91.75,37.75,1954,-4.058
-91.75,37.75,1955,0.962
-91.75,37.75,1956,-1.594
-91.75,37.75,1957,2.074
-91.75,37.75,1958,1.315
-91.75,37.75,1959,-0.729
-91.75,37.75,1960,0.272
-91.75,37.75,1961,0.453
-91.75,37.75,1962,0.705
-91.75,37.75,1963,-2.133
-91.75,37.75,1964,-2.211
-91.75,37.75,1965,0.054
-91.75,37.75,1966,-1.355
-91.75,37.75,1967,-0.615
-91.75,37.75,1968,0.228
-91.75,37.75,1969,0.239
-91.75,37.75,1970,0.666
-91.75,37.75,1971,-0.26
-91.75,37.75,1972,-2.006
-91.75,37.75,1973,3.924
-91.75,37.75,1974,3.808
-91.75,37.75,1975,2.586
-91.75,37.75,1976,0.708
-91.75,37.75,1977,-2.804
-91.75,37.75,1978,-0.201
-91.75,37.75,1979,1.291
-91.75,37.75,1980,-2.783
-91.75,37.75,1981,1.584
-91.75,37.75,1982,1.043
-91.75,37.75,1983,0.672
-91.75,37.75,1984,-0.255
-91.75,37.75,1985,3.492
-91.75,37.75,1986,-1.091
-91.75,37.75,1987,-1.325
-91.75,37.75,1988,-1.118
-91.75,37.75,1989,0.264
-91.75,37.75,1990,1.58
-91.75,37.75,1991,-1.079
-91.75,37.75,1992,-0.633
-91.75,37.75,1993,2.168
-91.75,37.75,1994,2.096
-91.75,37.75,1995,1.958
-91.75,37.75,1996,0.421
-91.75,37.75,1997,0.952
-91.75,37.75,1998,2.165
-91.75,37.75,1999,-0.517
-91.75,37.75,2000,-0.889
-91.75,37.75,2001,-0.419
-91.75,37.75,2002,1.511
-91.75,37.75,2003,-0.034
-91.75,37.75,2004,1.212
-91.75,37.75,2005,-1.181
-91.75,38.25,1600,-0.174
-91.75,38.25,1601,0.96
-91.75,38.25,1602,0.276
-91.75,38.25,1603,-0.449
-91.75,38.25,1604,0.387
-91.75,38.25,1605,0.654
-91.75,38.25,1606,3.113
-91.75,38.25,1607,1.877
-91.75,38.25,1608,-3.114
-91.75,38.25,1609,-1.132
-91.75,38.25,1610,-0.691
-91.75,38.25,1611,0.745
-91.75,38.25,1612,-1.023
-91.75,38.25,1613,-0.353
-91.75,38.25,1614,-0.995
-91.75,38.25,1615,-0.128
-91.75,38.25,1616,-0.982
-91.75,38.25,1617,-0.419
-91.75,38.25,1618,-0.459
-91.75,38.25,1619,-0.474
-91.75,38.25,1620,3.146
-91.75,38.25,1621,3.373
-91.75,38.25,1622,0.707
-91.75,38.25,1623,2.266
-91.75,38.25,1624,2.157
-91.75,38.25,1625,0.396
-91.75,38.25,1626,2.668
-91.75,38.25,1627,-1.718
-91.75,38.25,1628,-2.877
-91.75,38.25,1629,1.206
-91.75,38.25,1630,-0.631
-91.75,38.25,1631,-1.484
-91.75,38.25,1632,-1.128
-91.75,38.25,1633,1.648
-91.75,38.25,1634,0.072
-91.75,38.25,1635,-0.551
-91.75,38.25,1636,2.883
-91.75,38.25,1637,2.644
-91.75,38.25,1638,0.119
-91.75,38.25,1639,0.509
-91.75,38.25,1640,-1.447
-91.75,38.25,1641,-0.237
-91.75,38.25,1642,-0.375
-91.75,38.25,1643,-2.934
-91.75,38.25,1644,-3.237
-91.75,38.25,1645,-3.093
-91.75,38.25,1646,-2.749
-91.75,38.25,1647,1.663
-91.75,38.25,1648,-0.495
-91.75,38.25,1649,2.338
-91.75,38.25,1650,-2.056
-91.75,38.25,1651,-0.168
-91.75,38.25,1652,-1.48
-91.75,38.25,1653,1.795
-91.75,38.25,1654,-1.717
-91.75,38.25,1655,-1.791
-91.75,38.25,1656,-0.996
-91.75,38.25,1657,0.637
-91.75,38.25,1658,-0.366
-91.75,38.25,1659,-0.552
-91.75,38.25,1660,0.522
-91.75,38.25,1661,1.855
-91.75,38.25,1662,1.406
-91.75,38.25,1663,0.239
-91.75,38.25,1664,-0.815
-91.75,38.25,1665,-0.227
-91.75,38.25,1666,-1.218
-91.75,38.25,1667,-0.277
-91.75,38.25,1668,-0.284
-91.75,38.25,1669,0.231
-91.75,38.25,1670,-2.317
-91.75,38.25,1671,-1.077
-91.75,38.25,1672,0.135
-91.75,38.25,1673,0.8
-91.75,38.25,1674,1.42
-91.75,38.25,1675,-0.127
-91.75,38.25,1676,-0.979
-91.75,38.25,1677,-0.217
-91.75,38.25,1678,0.749
-91.75,38.25,1679,-1.183
-91.75,38.25,1680,1.604
-91.75,38.25,1681,-1.68
-91.75,38.25,1682,-0.616
-91.75,38.25,1683,0.597
-91.75,38.25,1684,0.052
-91.75,38.25,1685,-1.311
-91.75,38.25,1686,-0.405
-91.75,38.25,1687,-1.86
-91.75,38.25,1688,-0.456
-91.75,38.25,1689,-2.113
-91.75,38.25,1690,2.729
-91.75,38.25,1691,0.951
-91.75,38.25,1692,0.031
-91.75,38.25,1693,-2.48
-91.75,38.25,1694,3.546
-91.75,38.25,1695,2.449
-91.75,38.25,1696,-1.227
-91.75,38.25,1697,-2.746
-91.75,38.25,1698,-2.364
-91.75,38.25,1699,-0.858
-91.75,38.25,1700,-0.769
-91.75,38.25,1701,1.414
-91.75,38.25,1702,0.908
-91.75,38.25,1703,-1.743
-91.75,38.25,1704,-1.143
-91.75,38.25,1705,-2.167
-91.75,38.25,1706,1.081
-91.75,38.25,1707,3.111
-91.75,38.25,1708,-3.127
-91.75,38.25,1709,-1.377
-91.75,38.25,1710,-0.898
-91.75,38.25,1711,0.798
-91.75,38.25,1712,-1.447
-91.75,38.25,1713,0.168
-91.75,38.25,1714,1.62
-91.75,38.25,1715,0.511
-91.75,38.25,1716,2.026
-91.75,38.25,1717,1.895
-91.75,38.25,1718,-0.917
-91.75,38.25,1719,0.632
-91.75,38.25,1720,-1.281
-91.75,38.25,1721,-2.58
-91.75,38.25,1722,-0.135
-91.75,38.25,1723,-1.202
-91.75,38.25,1724,-0.948
-91.75,38.25,1725,-0.458
-91.75,38.25,1726,-0.169
-91.75,38.25,1727,-0.173
-91.75,38.25,1728,-2.771
-91.75,38.25,1729,2.399
-91.75,38.25,1730,-0.234
-91.75,38.25,1731,-1.474
-91.75,38.25,1732,1.15
-91.75,38.25,1733,1.382
-91.75,38.25,1734,-1.372
-91.75,38.25,1735,-0.901
-91.75,38.25,1736,-5.608
-91.75,38.25,1737,-3.166
-91.75,38.25,1738,0.211
-91.75,38.25,1739,1.497
-91.75,38.25,1740,2.337
-91.75,38.25,1741,0.178
-91.75,38.25,1742,-0.499
-91.75,38.25,1743,-0.377
-91.75,38.25,1744,1.496
-91.75,38.25,1745,2.66
-91.75,38.25,1746,-1.028
-91.75,38.25,1747,2.345
-91.75,38.25,1748,-1.835
-91.75,38.25,1749,-1.968
-91.75,38.25,1750,1.32
-91.75,38.25,1751,0.047
-91.75,38.25,1752,-1.606
-91.75,38.25,1753,-1.886
-91.75,38.25,1754,-1.396
-91.75,38.25,1755,-2.239
-91.75,38.25,1756,-0.197
-91.75,38.25,1757,-0.46
-91.75,38.25,1758,-0.619
-91.75,38.25,1759,3.116
-91.75,38.25,1760,-0.812
-91.75,38.25,1761,0.684
-91.75,38.25,1762,-1.898
-91.75,38.25,1763,-0.752
-91.75,38.25,1764,2.404
-91.75,38.25,1765,0.821
-91.75,38.25,1766,-0.137
-91.75,38.25,1767,-3.453
-91.75,38.25,1768,0.975
-91.75,38.25,1769,2.206
-91.75,38.25,1770,0.061
-91.75,38.25,1771,0.001
-91.75,38.25,1772,-3.396
-91.75,38.25,1773,-2.313
-91.75,38.25,1774,-2.108
-91.75,38.25,1775,0.525
-91.75,38.25,1776,1.78
-91.75,38.25,1777,0.776
-91.75,38.25,1778,-0.42
-91.75,38.25,1779,1.042
-91.75,38.25,1780,-0.436
-91.75,38.25,1781,3.238
-91.75,38.25,1782,1.791
-91.75,38.25,1783,1.823
-91.75,38.25,1784,-1.218
-91.75,38.25,1785,-1.783
-91.75,38.25,1786,-0.566
-91.75,38.25,1787,0.804
-91.75,38.25,1788,1.598
-91.75,38.25,1789,-1.702
-91.75,38.25,1790,-1.664
-91.75,38.25,1791,0.286
-91.75,38.25,1792,-1.068
-91.75,38.25,1793,-0.13
-91.75,38.25,1794,-0.933
-91.75,38.25,1795,1.508
-91.75,38.25,1796,2.748
-91.75,38.25,1797,3.624
-91.75,38.25,1798,0.64
-91.75,38.25,1799,-2.592
-91.75,38.25,1800,-3.323
-91.75,38.25,1801,-3.729
-91.75,38.25,1802,0.528
-91.75,38.25,1803,-1.831
-91.75,38.25,1804,-0.543
-91.75,38.25,1805,0.65
-91.75,38.25,1806,-0.711
-91.75,38.25,1807,0.995
-91.75,38.25,1808,-0.176
-91.75,38.25,1809,-1.168
-91.75,38.25,1810,0.178
-91.75,38.25,1811,3.478
-91.75,38.25,1812,-0.953
-91.75,38.25,1813,-0.689
-91.75,38.25,1814,0.378
-91.75,38.25,1815,-0.664
-91.75,38.25,1816,-4.118
-91.75,38.25,1817,-1.767
-91.75,38.25,1818,-1.164
-91.75,38.25,1819,1.134
-91.75,38.25,1820,-1.561
-91.75,38.25,1821,-0.582
-91.75,38.25,1822,0.411
-91.75,38.25,1823,0.272
-91.75,38.25,1824,0.812
-91.75,38.25,1825,-0.543
-91.75,38.25,1826,-0.227
-91.75,38.25,1827,1.987
-91.75,38.25,1828,1.566
-91.75,38.25,1829,-2.617
-91.75,38.25,1830,1.491
-91.75,38.25,1831,0.388
-91.75,38.25,1832,-0.951
-91.75,38.25,1833,-0.897
-91.75,38.25,1834,-4.249
-91.75,38.25,1835,-2.002
-91.75,38.25,1836,0.433
-91.75,38.25,1837,1.421
-91.75,38.25,1838,-2.065
-91.75,38.25,1839,-1.794
-91.75,38.25,1840,1.113
-91.75,38.25,1841,-2.577
-91.75,38.25,1842,0.259
-91.75,38.25,1843,1.135
-91.75,38.25,1844,3.495
-91.75,38.25,1845,0.936
-91.75,38.25,1846,0.136
-91.75,38.25,1847,-0.666
-91.75,38.25,1848,-0.154
-91.75,38.25,1849,2.852
-91.75,38.25,1850,-0.119
-91.75,38.25,1851,-0.943
-91.75,38.25,1852,0.432
-91.75,38.25,1853,-1.432
-91.75,38.25,1854,1.427
-91.75,38.25,1855,-1.96
-91.75,38.25,1856,-2.537
-91.75,38.25,1857,-2.92
-91.75,38.25,1858,-0.138
-91.75,38.25,1859,-0.799
-91.75,38.25,1860,-2.011
-91.75,38.25,1861,-0.163
-91.75,38.25,1862,0.545
-91.75,38.25,1863,0.522
-91.75,38.25,1864,-1.569
-91.75,38.25,1865,-0.181
-91.75,38.25,1866,1.743
-91.75,38.25,1867,-0.1
-91.75,38.25,1868,-2.953
-91.75,38.25,1869,1.12
-91.75,38.25,1870,-1.999
-91.75,38.25,1871,-2.443
-91.75,38.25,1872,-1.65
-91.75,38.25,1873,-1.111
-91.75,38.25,1874,-4.078
-91.75,38.25,1875,-0.455
-91.75,38.25,1876,3.167
-91.75,38.25,1877,0.448
-91.75,38.25,1878,1.13
-91.75,38.25,1879,-2.404
-91.75,38.25,1880,0.344
-91.75,38.25,1881,-1.339
-91.75,38.25,1882,3.462
-91.75,38.25,1883,4.125
-91.75,38.25,1884,1.352
-91.75,38.25,1885,-0.144
-91.75,38.25,1886,-0.758
-91.75,38.25,1887,-1.942
-91.75,38.25,1888,-0.953
-91.75,38.25,1889,2.046
-91.75,38.25,1890,-0.103
-91.75,38.25,1891,0.455
-91.75,38.25,1892,3.765
-91.75,38.25,1893,1.755
-91.75,38.25,1894,-1.509
-91.75,38.25,1895,-2.64
-91.75,38.25,1896,-0.6
-91.75,38.25,1897,1.431
-91.75,38.25,1898,1.204
-91.75,38.25,1899,-0.292
-91.75,38.25,1900,-1.435
-91.75,38.25,1901,-3.65
-91.75,38.25,1902,-1.965
-91.75,38.25,1903,2.129
-91.75,38.25,1904,3.357
-91.75,38.25,1905,0.473
-91.75,38.25,1906,0.185
-91.75,38.25,1907,2.029
-91.75,38.25,1908,2.146
-91.75,38.25,1909,2.802
-91.75,38.25,1910,1.353
-91.75,38.25,1911,-3.649
-91.75,38.25,1912,2.705
-91.75,38.25,1913,-2.345
-91.75,38.25,1914,-3.71
-91.75,38.25,1915,2.961
-91.75,38.25,1916,2.301
-91.75,38.25,1917,0.244
-91.75,38.25,1918,-2.182
-91.75,38.25,1919,0.184
-91.75,38.25,1920,0.246
-91.75,38.25,1921,-0.594
-91.75,38.25,1922,-0.041
-91.75,38.25,1923,1.612
-91.75,38.25,1924,3.063
-91.75,38.25,1925,-2.132
-91.75,38.25,1926,-2.013
-91.75,38.25,1927,1.883
-91.75,38.25,1928,3.588
-91.75,38.25,1929,1.766
-91.75,38.25,1930,-2.243
-91.75,38.25,1931,-2.948
-91.75,38.25,1932,-1.111
-91.75,38.25,1933,-0.874
-91.75,38.25,1934,-3.339
-91.75,38.25,1935,3.275
-91.75,38.25,1936,-3.541
-91.75,38.25,1937,-0.254
-91.75,38.25,1938,1.903
-91.75,38.25,1939,0.236
-91.75,38.25,1940,-1.457
-91.75,38.25,1941,-2.312
-91.75,38.25,1942,0.628
-91.75,38.25,1943,-0.096
-91.75,38.25,1944,-1.864
-91.75,38.25,1945,3.003
-91.75,38.25,1946,0.449
-91.75,38.25,1947,0.419
-91.75,38.25,1948,0.619
-91.75,38.25,1949,1.74
-91.75,38.25,1950,2.306
-91.75,38.25,1951,4.084
-91.75,38.25,1952,-1.387
-91.75,38.25,1953,-2.369
-91.75,38.25,1954,-3.89
-91.75,38.25,1955,0.766
-91.75,38.25,1956,-1.568
-91.75,38.25,1957,1.823
-91.75,38.25,1958,1.237
-91.75,38.25,1959,-0.761
-91.75,38.25,1960,0.316
-91.75,38.25,1961,0.481
-91.75,38.25,1962,0.821
-91.75,38.25,1963,-2.031
-91.75,38.25,1964,-2.048
-91.75,38.25,1965,0.031
-91.75,38.25,1966,-1.372
-91.75,38.25,1967,-0.739
-91.75,38.25,1968,0.07
-91.75,38.25,1969,0.403
-91.75,38.25,1970,0.685
-91.75,38.25,1971,-0.252
-91.75,38.25,1972,-2.035
-91.75,38.25,1973,3.696
-91.75,38.25,1974,3.675
-91.75,38.25,1975,2.588
-91.75,38.25,1976,0.66
-91.75,38.25,1977,-2.772
-91.75,38.25,1978,-0.006
-91.75,38.25,1979,0.512
-91.75,38.25,1980,-2.761
-91.75,38.25,1981,2.403
-91.75,38.25,1982,1.503
-91.75,38.25,1983,0.998
-91.75,38.25,1984,0.154
-91.75,38.25,1985,3.371
-91.75,38.25,1986,-1.103
-91.75,38.25,1987,-1.254
-91.75,38.25,1988,-1.404
-91.75,38.25,1989,-0.117
-91.75,38.25,1990,2.048
-91.75,38.25,1991,-0.918
-91.75,38.25,1992,-0.851
-91.75,38.25,1993,2.84
-91.75,38.25,1994,2.095
-91.75,38.25,1995,2.166
-91.75,38.25,1996,0.634
-91.75,38.25,1997,0.791
-91.75,38.25,1998,2.322
-91.75,38.25,1999,-0.305
-91.75,38.25,2000,-0.453
-91.75,38.25,2001,0.298
-91.75,38.25,2002,1.193
-91.75,38.25,2003,-0.053
-91.75,38.25,2004,1.419
-91.75,38.25,2005,-0.969
-91.75,38.75,1600,-0.363
-91.75,38.75,1601,1.224
-91.75,38.75,1602,-0.049
-91.75,38.75,1603,-0.874
-91.75,38.75,1604,0.183
-91.75,38.75,1605,0.017
-91.75,38.75,1606,2.548
-91.75,38.75,1607,2.037
-91.75,38.75,1608,-3.6
-91.75,38.75,1609,-2.113
-91.75,38.75,1610,-0.874
-91.75,38.75,1611,0.838
-91.75,38.75,1612,-1.029
-91.75,38.75,1613,-0.108
-91.75,38.75,1614,-1.007
-91.75,38.75,1615,-0.341
-91.75,38.75,1616,-1.348
-91.75,38.75,1617,-0.963
-91.75,38.75,1618,-0.601
-91.75,38.75,1619,0.041
-91.75,38.75,1620,3.827
-91.75,38.75,1621,3.694
-91.75,38.75,1622,0.877
-91.75,38.75,1623,2.702
-91.75,38.75,1624,1.985
-91.75,38.75,1625,0.596
-91.75,38.75,1626,3.125
-91.75,38.75,1627,-2.061
-91.75,38.75,1628,-3.206
-91.75,38.75,1629,0.573
-91.75,38.75,1630,-0.551
-91.75,38.75,1631,-1.277
-91.75,38.75,1632,-1.334
-91.75,38.75,1633,1.426
-91.75,38.75,1634,-0.086
-91.75,38.75,1635,-0.842
-91.75,38.75,1636,2.918
-91.75,38.75,1637,3.07
-91.75,38.75,1638,0.638
-91.75,38.75,1639,0.747
-91.75,38.75,1640,-1.597
-91.75,38.75,1641,0.104
-91.75,38.75,1642,0.117
-91.75,38.75,1643,-3.122
-91.75,38.75,1644,-3.43
-91.75,38.75,1645,-3.129
-91.75,38.75,1646,-2.963
-91.75,38.75,1647,1.673
-91.75,38.75,1648,-0.838
-91.75,38.75,1649,2.72
-91.75,38.75,1650,-2.256
-91.75,38.75,1651,0.091
-91.75,38.75,1652,-1.164
-91.75,38.75,1653,2.626
-91.75,38.75,1654,-1.107
-91.75,38.75,1655,-1.896
-91.75,38.75,1656,-1.126
-91.75,38.75,1657,0.387
-91.75,38.75,1658,-0.652
-91.75,38.75,1659,-0.576
-91.75,38.75,1660,0.498
-91.75,38.75,1661,1.914
-91.75,38.75,1662,1.258
-91.75,38.75,1663,0.211
